Name,Bridge number,Nakanishi index,Tunnel number,Symmetry type,Full symmetry group,Montesinos?,Montesinos fractions,Jones polynomial evaluated at exp(2*pi*sqrt(-1)/5),Tunnel number one detected by a realizable Heegaard splitting?,Lustig-Moriah?
12a_660,3,1,2,chiral,1,N,['n/a'],0.7063287434658678,N,N
12a_661,3,1,2,chiral,1,N,['n/a'],0.1848291648158534,N,N
12a_662,3,1,2,chiral,1,N,['n/a'],1.042706763191914,N,N
12a_663,3,1,2,reversible,D1,N,['n/a'],1.1553448160002067,N,N
12a_664,3,2,2,reversible,D1,N,['n/a'],0.4495322319978206,N,N
12a_665,3,1,2,reversible,D1,N,['n/a'],0.6003330254248886,N,N
12a_666,3,"[1, 2]",2,chiral,1,N,['n/a'],1.2877915393986337,N,N
12a_667,3,1,2,chiral,1,N,['n/a'],0.5242153112541024,N,N
12a_668,3,1,2,chiral,1,N,['n/a'],1.8416666297540807,N,N
12a_669,3,1,1,reversible,D1,Y,"[1/2, 1/3, 2/11]",0.9098300562505237,Y,N
12a_670,3,1,2,chiral,1,N,['n/a'],1.9984898874503418,N,N
12a_671,3,1,2,chiral,1,N,['n/a'],0.5107963758883585,N,N
12a_672,3,1,2,chiral,1,N,['n/a'],2.051054409995816,N,N
12a_673,3,1,2,reversible,D1,N,['n/a'],0.7690531322183469,N,N
12a_674,3,1,2,chiral,1,N,['n/a'],1.1590536512467509,N,N
12a_675,3,1,2,chiral,1,N,['n/a'],0.27352315065730537,N,N
12a_676,3,1,2,chiral,1,N,['n/a'],0.7112275805341395,N,N
12a_677,3,1,2,chiral,1,N,['n/a'],1.0331589580629132,N,N
12a_678,3,"[1, 2]",2,chiral,1,N,['n/a'],0.3436866652718331,N,N
12a_679,3,2,2,reversible,D2,Y,"[2/3, 2/3, 1/6]",2.0179170764708165,N,Y
12a_680,3,1,2,chiral,1,N,['n/a'],0.433809258399017,N,N
12a_681,3,1,1,reversible,D1,Y,"[1/2, 1/3, 15/11]",0.19187062393163615,Y,N
12a_682,2,1,1,reversible,D2,N,['n/a'],1.264094139606384,Y,N
12a_683,3,2,2,reversible,D2,Y,"[1/3, 1/3, 5/12]",2.2902805150341825,N,Y
12a_684,2,1,1,reversible,D2,N,['n/a'],1.4121762863833727,Y,N
12a_685,3,"[1, 2]",2,chiral,1,N,['n/a'],1.4847396102295007,N,N
12a_686,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.745037910243984,N,N
12a_687,3,1,2,chiral,1,N,['n/a'],1.3436857236670696,N,N
12a_688,3,1,2,chiral,1,N,['n/a'],0.27352315065730537,N,N
12a_689,3,1,1,reversible,D1,Y,"[1/2, 1/3, 13/9]",0.5931408085828495,Y,N
12a_690,2,1,1,reversible,D2,N,['n/a'],0.7485896873613263,Y,N
12a_691,2,1,1,reversible,D2,N,['n/a'],0.9908679951249739,Y,N
12a_692,4,2,2,reversible,D2,Y,"[1/2, 1/3, 2/3, 4/3]",1.4695260307473588,N,N
12a_693,4,2,2,reversible,D2,Y,"[1/2, 1/3, 2/5, 1/3]",0.983834655226358,N,N
12a_694,4,2,2,reversible,D2,Y,"[1/2, 1/3, 3/5, 1/3]",1.2585885899908267,N,N
12a_695,3,1,2,chiral,1,N,['n/a'],0.8254287554611983,N,N
12a_696,3,1,2,chiral,1,N,['n/a'],0.32537841676556334,N,N
12a_697,3,1,2,chiral,1,N,['n/a'],0.4245384837545032,N,N
12a_698,3,1,2,chiral,1,N,['n/a'],1.0976815631308192,N,N
12a_699,3,1,2,chiral,1,N,['n/a'],1.4053640370265237,N,N
12a_700,3,1,2,chiral,1,N,['n/a'],0.38623402754954417,N,N
12a_701,3,2,2,chiral,Z2,N,['n/a'],2.417634831057916,N,N
12a_702,3,1,2,chiral,Z2,N,['n/a'],1.793107594402673,N,N
12a_703,3,2,2,chiral,Z2,N,['n/a'],2.1000213479038874,N,N
12a_704,3,1,2,chiral,1,N,['n/a'],1.1071305010863697,N,N
12a_705,3,1,2,reversible,D1,N,['n/a'],1.3143301817715562,N,N
12a_706,3,1,2,reversible,D1,N,['n/a'],1.4946131824629718,N,N
12a_707,3,1,2,chiral,1,N,['n/a'],1.0640405768061307,N,N
12a_708,3,1,2,reversible,D1,N,['n/a'],1.2975099393261496,N,N
12a_709,3,1,2,chiral,1,N,['n/a'],0.6016968394130362,N,N
12a_710,3,1,2,chiral,1,N,['n/a'],0.8238204380677036,N,N
12a_711,3,1,2,chiral,1,N,['n/a'],1.8647611171437526,N,N
12a_712,3,2,2,reversible,D2,N,['n/a'],1.832662934901827,N,N
12a_713,2,1,1,reversible,D2,N,['n/a'],0.2905371018871439,Y,N
12a_714,2,1,1,reversible,D2,N,['n/a'],0.6230387237407353,Y,N
12a_715,2,1,1,reversible,D2,N,['n/a'],0.87141271944661,Y,N
12a_716,2,1,1,reversible,D2,N,['n/a'],0.8208301156469787,Y,N
12a_717,2,1,1,reversible,D2,N,['n/a'],1.3657738484108013,Y,N
12a_718,2,1,1,reversible,D2,N,['n/a'],1.4818461416768867,Y,N
12a_719,3,"[1, 2]",2,reversible,D2,Y,"[1/3, 1/3, 13/5]",1.9394018424057344,N,N
12a_720,2,1,1,reversible,D2,N,['n/a'],0.9723467237942967,Y,N
12a_721,2,1,1,reversible,D2,N,['n/a'],1.48940943501304,Y,N
12a_722,2,1,1,reversible,D2,N,['n/a'],1.0,Y,N
12a_723,2,1,1,reversible,D2,N,['n/a'],1.5924806635422883,Y,N
12a_724,2,1,1,reversible,D2,N,['n/a'],1.093014979899685,Y,N
12a_725,3,2,2,reversible,D2,Y,"[2/3, 1/3, 10/3]",2.323663807449668,N,Y
12a_726,2,1,1,reversible,D2,N,['n/a'],1.2016261237512418,Y,N
12a_727,2,1,1,reversible,D2,N,['n/a'],1.1958330093910639,Y,N
12a_728,2,1,1,reversible,D2,N,['n/a'],0.7112275805339435,Y,N
12a_729,2,1,1,reversible,D2,N,['n/a'],0.5282930567950105,Y,N
12a_730,3,1,2,chiral,Z2,Y,"[2/3, 1/3, 10/7]",1.1631862533986757,N,N
12a_731,2,1,1,reversible,D2,N,['n/a'],1.282782703746947,Y,N
12a_732,2,1,1,reversible,D2,N,['n/a'],0.9159841538095486,Y,N
12a_733,2,1,1,reversible,D2,N,['n/a'],0.5738846062270896,Y,N
12a_734,3,1,2,chiral,1,N,['n/a'],0.8763240554857045,N,N
12a_735,3,1,2,chiral,Z2,Y,"[2/3, 1/3, 6/5]",0.7160929051306878,N,N
12a_736,2,1,1,reversible,D2,N,['n/a'],1.6121787230568203,Y,N
12a_737,3,1,2,reversible,D2,Y,"[1/3, 1/3, 13/8]",1.8896797668958525,N,N
12a_738,2,1,1,reversible,D2,N,['n/a'],1.3523967511617572,Y,N
12a_739,3,1,2,reversible,D2,Y,"[1/3, 1/3, 11/8]",1.8454334802646082,N,N
12a_740,2,1,1,reversible,D2,N,['n/a'],1.4680650168830123,Y,N
12a_741,3,1,2,reversible,D1,N,['n/a'],1.318981893926062,N,N
12a_742,3,2,2,reversible,D2,Y,"[1/3, 1/3, 7/12]",2.3464536371539637,N,Y
12a_743,2,1,1,reversible,D2,N,['n/a'],1.143703329107802,Y,N
12a_744,2,1,1,reversible,D2,N,['n/a'],0.8664735454724068,Y,N
12a_745,2,1,1,reversible,D2,N,['n/a'],1.3440626826917843,Y,N
12a_746,3,1,2,reversible,D1,N,['n/a'],0.978945215629144,N,N
12a_747,3,"[1, 2]",2,chiral,1,N,['n/a'],1.1746346661593452,N,N
12a_748,3,1,2,chiral,Z2,Y,"[1/3, 2/5, 4/7]",0.8857116468220503,N,N
12a_749,3,1,2,chiral,Z2,Y,"[1/3, 3/5, 3/7]",1.045247543090384,N,N
12a_750,4,3,3,reversible,D2,Y,"[2/3, 1/3, 1/3, 1/3]",3.5100541000207612,N,Y
12a_751,3,1,2,chiral,1,N,['n/a'],0.2192044139583679,N,N
12a_752,3,1,2,chiral,Z2,Y,"[1/3, 2/5, 4/5]",0.8053800873174828,N,N
12a_753,3,1,2,chiral,Z2,Y,"[1/3, 3/5, 1/5]",0.7286766532660753,N,N
12a_754,3,1,2,chiral,1,N,['n/a'],1.2537128176206724,N,N
12a_755,3,1,2,chiral,1,N,['n/a'],1.0183257860820605,N,N
12a_756,3,1,2,chiral,1,N,['n/a'],0.7923408058716574,N,N
12a_757,3,1,1,reversible,D1,Y,"[1/2, 1/3, 18/11]",0.726854283095495,Y,N
12a_758,2,1,1,reversible,D2,N,['n/a'],1.264094139606456,Y,N
12a_759,2,1,1,reversible,D2,N,['n/a'],0.3135292051869083,Y,N
12a_760,2,1,1,reversible,D2,N,['n/a'],1.2941979446902265,Y,N
12a_761,2,1,1,reversible,D2,N,['n/a'],1.3388860071241342,Y,N
12a_762,2,1,1,reversible,D2,N,['n/a'],0.8664735454725396,Y,N
12a_763,2,1,1,reversible,D2,N,['n/a'],0.37276488070120023,Y,N
12a_764,2,1,1,reversible,D2,N,['n/a'],1.309809686106774,Y,N
12a_765,3,1,2,chiral,1,N,['n/a'],0.772899687296618,N,N
12a_766,3,1,2,chiral,1,N,['n/a'],1.5044219555030762,N,N
12a_767,3,1,2,reversible,D2,Y,"[1/3, 1/3, 9/7]",1.153485926465544,N,N
12a_768,3,"[1, 2]",2,chiral,1,N,['n/a'],1.4931767155588163,N,N
12a_769,3,2,2,chiral,1,N,['n/a'],2.247741630260118,N,N
12a_770,3,1,2,chiral,1,N,['n/a'],0.8175922250291757,N,N
12a_771,3,"[1, 2]",2,reversible,D1,N,['n/a'],1.618313998100276,N,N
12a_772,3,1,1,reversible,D1,Y,"[1/2, 1/3, 14/9]",1.0398587344239545,Y,N
12a_773,2,1,1,reversible,D2,N,['n/a'],0.7485896873612004,Y,N
12a_774,2,1,1,reversible,D2,N,['n/a'],0.39640165554801954,Y,N
12a_775,2,1,1,reversible,D2,N,['n/a'],1.240604805637731,Y,N
12a_776,3,1,2,chiral,1,N,['n/a'],0.9789452156289227,N,N
12a_777,3,1,2,chiral,1,N,['n/a'],1.4733441532348037,N,N
12a_778,3,1,2,chiral,1,N,['n/a'],1.5266639619857356,N,N
12a_779,3,1,2,chiral,1,N,['n/a'],0.3841059474851598,N,N
12a_780,3,2,2,reversible,D1,N,['n/a'],1.4700837051827764,N,N
12a_781,3,1,2,chiral,1,N,['n/a'],0.9342032361002918,N,N
12a_782,3,1,2,chiral,1,N,['n/a'],0.9438836276667387,N,N
12a_783,3,1,2,chiral,1,N,['n/a'],0.9107305179910599,N,N
12a_784,3,1,2,chiral,1,N,['n/a'],0.4542808480551793,N,N
12a_785,3,1,2,reversible,D2,N,['n/a'],1.498914323470965,N,N
12a_786,3,1,2,chiral,1,N,['n/a'],0.7468159102900125,N,N
12a_787,3,2,2,reversible,D2,Y,"[1/3, 1/3, 7/9]",2.1610005370892753,N,Y
12a_788,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.34842390011671914,N,N
12a_789,3,1,1,reversible,D1,Y,"[1/2, 1/3, 14/5]",0.646215216695239,Y,N
12a_790,3,1,1,reversible,D1,Y,"[1/2, 1/3, 18/7]",0.801057243635964,Y,N
12a_791,2,1,1,reversible,D2,N,['n/a'],1.592480663542411,Y,N
12a_792,2,1,1,reversible,D2,N,['n/a'],1.1227020235873861,Y,N
12a_793,3,"[1, 2]",2,reversible,D2,N,['n/a'],1.4173061747139377,N,N
12a_794,3,1,1,reversible,D1,Y,"[1/2, 1/3, 11/5]",0.3309634440178858,Y,N
12a_795,3,1,1,reversible,D1,Y,"[1/2, 1/3, 17/7]",0.9438836276667397,Y,N
12a_796,2,1,1,reversible,D2,N,['n/a'],1.3724135022862987,Y,N
12a_797,2,1,1,reversible,D2,N,['n/a'],1.337282273406596,Y,N
12a_798,3,1,2,chiral,Z2,N,['n/a'],1.808705625290115,N,N
12a_799,3,1,2,reversible,D1,N,['n/a'],0.29783161161593663,N,N
12a_800,3,1,1,reversible,D2,Y,"[1/2, 1/3, 13/3]",0.845230839788536,Y,N
12a_801,4,2,2,reversible,D2,Y,"[1/2, 1/3, 1/3, 4/3]",1.4391859470120423,N,N
12a_802,2,1,1,reversible,D2,N,['n/a'],0.1458980337503153,Y,N
12a_803,2,1,1,reversible,D2,N,['n/a'],1.0,Y,N
12a_804,3,"[1, 2]",2,chiral,1,N,['n/a'],1.4078325376387064,N,N
12a_805,3,1,2,reversible,D1,N,['n/a'],2.1829150839629743,N,N
12a_806,3,2,2,reversible,D1,N,['n/a'],1.7520815949039488,N,N
12a_807,3,1,2,reversible,D1,N,['n/a'],1.3147155577305798,N,N
12a_808,3,2,2,reversible,D1,N,['n/a'],2.023477651236656,N,N
12a_809,3,1,2,reversible,D1,N,['n/a'],1.9033599118160873,N,N
12a_810,3,2,2,reversible,D1,N,['n/a'],1.998489887450427,N,N
12a_811,3,1,2,reversible,D1,N,['n/a'],0.8477659074501385,N,N
12a_812,3,1,2,chiral,1,N,['n/a'],1.4847396102295007,N,N
12a_813,3,1,2,chiral,1,N,['n/a'],1.1534859264655881,N,N
12a_814,3,"[1, 2]",2,chiral,1,N,['n/a'],1.1757632053708353,N,N
12a_815,3,1,2,chiral,1,N,['n/a'],1.1691411441857205,N,N
12a_816,3,1,2,chiral,1,N,['n/a'],1.163186253398868,N,N
12a_817,3,1,2,chiral,Z2,N,['n/a'],0.8477659074501385,N,N
12a_818,3,"[1, 2]",2,chiral,1,N,['n/a'],1.4112368148761263,N,N
12a_819,3,1,2,negative amphicheiral,D1,N,['n/a'],0.021286236252198165,N,N
12a_820,3,1,2,chiral,1,N,['n/a'],0.4288340137722045,N,N
12a_821,3,"[1, 2]",2,negative amphicheiral,D1,N,['n/a'],0.5491502812526186,N,N
12a_822,3,1,1,reversible,D1,Y,"[1/2, 1/3, 9/13]",0.44473291569231627,Y,N
12a_823,3,1,1,reversible,D1,Y,"[1/2, 1/3, 11/15]",0.9687692056535855,Y,N
12a_824,3,1,2,chiral,1,N,['n/a'],0.60827348704601,N,N
12a_825,3,1,2,chiral,1,N,['n/a'],0.6983294745856136,N,N
12a_826,3,1,1,reversible,D1,Y,"[1/2, 1/3, 4/13]",0.483889035600469,Y,N
12a_827,3,1,1,reversible,D1,Y,"[1/2, 1/3, 4/15]",0.8729333558610525,Y,N
12a_828,3,"[1, 2]",2,chiral,1,N,['n/a'],0.8738718378103555,N,N
12a_829,3,1,2,chiral,1,N,['n/a'],0.6152888408322876,N,N
12a_830,3,1,2,chiral,1,N,['n/a'],0.6698136356027566,N,N
12a_831,3,1,2,chiral,1,N,['n/a'],0.6698136356027566,N,N
12a_832,3,1,2,chiral,1,N,['n/a'],0.6152888408322876,N,N
12a_833,3,1,2,chiral,1,N,['n/a'],0.25735421375200856,N,N
12a_834,3,1,2,chiral,1,N,['n/a'],0.7268542830952289,N,N
12a_835,3,1,1,reversible,D1,Y,"[1/2, 1/3, 6/7]",0.7606360077333298,Y,N
12a_836,3,1,1,reversible,D1,Y,"[1/2, 1/3, 10/13]",0.7940128895745917,Y,N
12a_837,3,1,1,reversible,D1,Y,"[1/2, 1/3, 10/17]",1.0452475430865287,Y,N
12a_838,3,1,1,reversible,D1,Y,"[1/2, 1/3, 1/7]",0.8208301156455805,Y,N
12a_839,3,1,1,reversible,D1,Y,"[1/2, 1/3, 3/13]",0.6374620518254559,Y,N
12a_840,3,1,1,reversible,D1,Y,"[1/2, 1/3, 7/17]",1.0398587344240509,Y,N
12a_841,3,1,2,reversible,D1,N,['n/a'],0.6769395837645669,N,N
12a_842,3,1,1,reversible,D1,Y,"[1/2, 1/3, 6/11]",0.8997833711620308,Y,N
12a_843,3,1,1,reversible,D1,Y,"[1/2, 1/3, 5/11]",1.0056024257980782,Y,N
12a_844,3,1,2,chiral,1,N,['n/a'],0.21306820254907766,N,N
12a_845,3,1,2,reversible,D1,N,['n/a'],0.9723467238022475,N,N
12a_846,3,1,2,chiral,1,N,['n/a'],0.21306820254907766,N,N
12a_847,3,1,2,chiral,1,N,['n/a'],0.7093603845373251,N,N
12a_848,3,1,2,chiral,1,N,['n/a'],0.35364516304058724,N,N
12a_849,3,1,2,chiral,1,N,['n/a'],0.492678720244513,N,N
12a_850,3,1,2,chiral,1,N,['n/a'],0.573884606227088,N,N
12a_851,3,1,2,chiral,1,N,['n/a'],0.27832971473926477,N,N
12a_852,3,1,2,chiral,1,N,['n/a'],0.7879464291326698,N,N
12a_853,3,1,2,chiral,1,N,['n/a'],0.2978316116158985,N,N
12a_854,3,1,2,chiral,1,N,['n/a'],0.7752674466289007,N,N
12a_855,3,1,2,chiral,1,N,['n/a'],1.7931075944016945,N,N
12a_856,3,"[1, 2]",2,chiral,1,N,['n/a'],0.686383845950477,N,N
12a_857,3,1,2,chiral,1,N,['n/a'],0.8992201866073609,N,N
12a_858,3,1,2,chiral,1,N,['n/a'],1.5425023484872042,N,N
12a_859,3,1,2,chiral,1,N,['n/a'],0.4187062081777317,N,N
12a_860,3,1,2,chiral,1,N,['n/a'],0.6633751456150505,N,N
12a_861,3,1,2,chiral,1,N,['n/a'],0.7993998945665156,N,N
12a_862,3,"[1, 2]",2,chiral,1,N,['n/a'],0.9364974893914824,N,N
12a_863,3,1,2,chiral,1,N,['n/a'],0.5242153112567203,N,N
12a_864,3,1,2,chiral,1,N,['n/a'],1.6592615488775277,N,N
12a_865,3,1,2,chiral,1,N,['n/a'],0.9192160662628345,N,N
12a_866,3,1,2,chiral,1,N,['n/a'],1.034744472277974,N,N
12a_867,3,1,2,chiral,1,N,['n/a'],1.2232828160146718,N,N
12a_868,3,2,2,negative amphicheiral,D2,N,['n/a'],0.6261646075056575,N,N
12a_869,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.4368557986765584,N,N
12a_870,3,1,2,chiral,1,N,['n/a'],0.26556176803381054,N,N
12a_871,3,1,2,chiral,1,N,['n/a'],0.09506222416458306,N,N
12a_872,3,1,2,chiral,1,N,['n/a'],0.26556176803253373,N,N
12a_873,3,2,2,reversible,D1,N,['n/a'],2.262326352206068,N,N
12a_874,3,1,2,chiral,1,N,['n/a'],0.6290848932156224,N,N
12a_875,3,1,2,chiral,1,N,['n/a'],0.27166476202764206,N,N
12a_876,3,1,1,reversible,D2,Y,"[1/2, 4/5, 4/5]",1.7969762380269978,Y,N
12a_877,3,1,1,reversible,D1,Y,"[1/2, 4/7, 4/5]",1.5292679298637601,Y,N
12a_878,3,1,1,reversible,D1,Y,"[1/2, 4/5, 1/5]",1.8491926576249975,Y,N
12a_879,3,1,1,reversible,D1,Y,"[1/2, 3/7, 4/5]",1.4780499818352995,Y,N
12a_880,3,1,1,reversible,D2,Y,"[1/2, 4/7, 4/7]",1.653773948079354,Y,N
12a_881,3,1,1,reversible,D1,Y,"[1/2, 4/7, 1/5]",1.5219027313757714,Y,N
12a_882,3,1,1,reversible,D1,Y,"[1/2, 4/7, 3/7]",1.6592615488774505,Y,N
12a_883,3,1,2,reversible,D1,N,['n/a'],1.105190519834314,N,N
12a_884,3,1,2,chiral,1,N,['n/a'],0.6324868885415327,N,N
12a_885,3,1,2,chiral,1,N,['n/a'],1.2363212443074212,N,N
12a_886,3,2,2,reversible,D1,N,['n/a'],2.194163868123393,N,N
12a_887,3,1,2,negative amphicheiral,D1,N,['n/a'],1.2786404500041897,N,N
12a_888,3,1,2,chiral,1,N,['n/a'],1.1819196436993142,N,N
12a_889,3,1,2,chiral,1,N,['n/a'],1.1631862533990707,N,N
12a_890,3,1,2,negative amphicheiral,D1,N,['n/a'],0.3049516849970644,N,N
12a_891,3,1,2,chiral,1,N,['n/a'],1.3147155577285912,N,N
12a_892,3,1,2,chiral,1,N,['n/a'],0.6420974022418015,N,N
12a_893,3,1,2,chiral,1,N,['n/a'],1.3143301817715347,N,N
12a_894,3,1,2,chiral,1,N,['n/a'],1.050126418143291,N,N
12a_895,3,2,2,chiral,1,N,['n/a'],2.3068129514073106,N,N
12a_896,3,1,2,reversible,D1,N,['n/a'],0.6749775432606205,N,N
12a_897,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.6332873243598207,N,N
12a_898,3,1,2,chiral,1,N,['n/a'],1.3472520987601189,N,N
12a_899,3,1,2,chiral,1,N,['n/a'],1.4136950608701628,N,N
12a_900,3,"[1, 2]",2,chiral,1,N,['n/a'],1.1859725704203246,N,N
12a_901,3,1,2,chiral,1,N,['n/a'],0.8593759335794723,N,N
12a_902,3,"[1, 2]",2,chiral,1,N,['n/a'],1.4946131824633642,N,N
12a_903,3,"[1, 2]",2,chiral,1,N,['n/a'],0.9529342830420658,N,N
12a_904,3,2,2,reversible,D1,N,['n/a'],2.0764431195872355,N,N
12a_905,3,2,2,reversible,D2,N,['n/a'],2.262326352206068,N,N
12a_906,3,2,2,negative amphicheiral,D1,N,['n/a'],0.631189606246334,N,N
12a_907,3,2,2,reversible,D1,N,['n/a'],1.8841593586956655,N,N
12a_908,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.865888696072346,N,N
12a_909,3,1,2,chiral,1,N,['n/a'],1.3482361565302734,N,N
12a_910,3,1,2,chiral,1,N,['n/a'],0.8778361842532273,N,N
12a_911,3,1,2,chiral,1,N,['n/a'],0.5753111214011277,N,N
12a_912,3,1,2,chiral,1,N,['n/a'],1.2640941396063483,N,N
12a_913,3,"[1, 2]",2,chiral,1,N,['n/a'],1.5943418297857619,N,N
12a_914,3,"[1, 2]",2,chiral,1,N,['n/a'],1.9162504456160696,N,N
12a_915,3,1,2,chiral,1,N,['n/a'],1.0183257860820605,N,N
12a_916,3,1,2,chiral,1,N,['n/a'],1.6592615488774505,N,N
12a_917,3,1,2,chiral,1,N,['n/a'],1.4547168608218564,N,N
12a_918,3,1,2,chiral,1,N,['n/a'],1.2636933262347725,N,N
12a_919,3,1,2,chiral,1,N,['n/a'],1.8673325674984498,N,N
12a_920,3,1,2,chiral,1,N,['n/a'],0.8518517542979847,N,N
12a_921,3,2,2,chiral,1,N,['n/a'],1.1265183337952316,N,N
12a_922,3,1,2,chiral,1,N,['n/a'],1.3084096172987905,N,N
12a_923,3,"[1, 2]",2,chiral,1,N,['n/a'],1.2184245709358565,N,N
12a_924,3,1,2,chiral,1,N,['n/a'],0.7093603845372751,N,N
12a_925,3,1,2,chiral,1,N,['n/a'],1.5348706285969327,N,N
12a_926,3,1,2,chiral,1,N,['n/a'],0.5931408085828084,N,N
12a_927,3,1,2,chiral,1,N,['n/a'],1.142543123409826,N,N
12a_928,3,1,2,chiral,1,N,['n/a'],1.6214694768047937,N,N
12a_929,3,1,2,chiral,1,N,['n/a'],0.18482916481606182,N,N
12a_930,3,1,2,chiral,1,N,['n/a'],1.1032471272688,N,N
12a_931,3,1,2,chiral,1,N,['n/a'],0.9615742399265391,N,N
12a_932,3,1,2,chiral,1,N,['n/a'],1.2144799469042924,N,N
12a_933,3,1,2,chiral,1,N,['n/a'],0.5886518380868878,N,N
12a_934,3,1,2,chiral,1,N,['n/a'],0.9410692165058253,N,N
12a_935,3,1,2,chiral,1,N,['n/a'],1.0640405768061307,N,N
12a_936,3,1,2,chiral,1,N,['n/a'],1.319987027461358,N,N
12a_937,3,1,1,reversible,D1,Y,"[1/2, 3/7, 1/5]",1.6016902068641794,Y,N
12a_938,3,1,1,reversible,D2,Y,"[1/2, 3/7, 3/7]",1.5636788617141284,Y,N
12a_939,3,"[1, 2]",2,reversible,D1,N,['n/a'],1.5520084890543187,N,N
12a_940,3,1,2,reversible,D1,N,['n/a'],1.399242877898442,N,N
12a_941,3,2,2,chiral,1,N,['n/a'],1.9684143529922564,N,N
12a_942,3,"[1, 2]",2,chiral,1,N,['n/a'],1.4201106792660292,N,N
12a_943,3,"[1, 2]",2,chiral,1,N,['n/a'],1.1590536512467509,N,N
12a_944,3,1,2,chiral,1,N,['n/a'],1.4532409586356176,N,N
12a_945,3,"[1, 2]",2,chiral,1,N,['n/a'],0.7298006646742439,N,N
12a_946,3,1,2,chiral,1,N,['n/a'],1.5578546037206848,N,N
12a_947,3,1,2,chiral,1,N,['n/a'],1.1958330093910639,N,N
12a_948,3,1,2,chiral,1,N,['n/a'],0.8117020098536604,N,N
12a_949,3,2,2,chiral,1,N,['n/a'],1.9264032596868932,N,N
12a_950,3,1,2,chiral,1,N,['n/a'],0.9107305179910102,N,N
12a_951,3,1,2,chiral,1,N,['n/a'],0.9819699290973553,N,N
12a_952,3,1,2,chiral,1,N,['n/a'],1.575262776505867,N,N
12a_953,3,1,2,chiral,1,N,['n/a'],1.5284004335083752,N,N
12a_954,3,1,2,chiral,1,N,['n/a'],0.44657217943305955,N,N
12a_955,3,1,2,chiral,1,N,['n/a'],1.3902358208757577,N,N
12a_956,3,1,2,chiral,1,N,['n/a'],0.8353884733437115,N,N
12a_957,3,1,2,chiral,1,N,['n/a'],1.1364488699127269,N,N
12a_958,3,1,2,chiral,1,N,['n/a'],0.06888370750395723,N,N
12a_959,3,1,2,chiral,1,N,['n/a'],0.9789452156350802,N,N
12a_960,3,2,2,negative amphicheiral,D1,N,['n/a'],0.10332556124591008,N,N
12a_961,3,1,2,chiral,1,N,['n/a'],0.7728996872966125,N,N
12a_962,3,1,2,chiral,1,N,['n/a'],1.5312059325113416,N,N
12a_963,3,"[1, 2]",2,chiral,1,N,['n/a'],0.4465721794327441,N,N
12a_964,3,"[1, 2]",2,chiral,1,N,['n/a'],1.692782110991403,N,N
12a_965,3,1,2,chiral,1,N,['n/a'],1.5660977409353025,N,N
12a_966,3,1,2,chiral,1,N,['n/a'],0.978945215629144,N,N
12a_967,3,"[1, 2]",2,chiral,1,N,['n/a'],1.185972570407166,N,N
12a_968,3,1,2,chiral,1,N,['n/a'],1.3378950720857115,N,N
12a_969,3,1,2,chiral,1,N,['n/a'],1.280073078994428,N,N
12a_970,3,2,2,chiral,1,N,['n/a'],2.062870532784028,N,N
12a_971,3,1,2,chiral,1,N,['n/a'],1.3071560872188706,N,N
12a_972,3,1,2,chiral,1,N,['n/a'],1.7962380365289339,N,N
12a_973,3,2,2,reversible,D1,N,['n/a'],2.0626249450659997,N,N
12a_974,3,"[1, 2]",2,reversible,D1,N,['n/a'],1.546140269787863,N,N
12a_975,3,2,2,reversible,D4,N,['n/a'],0.8763240554857826,N,N
12a_976,3,1,2,reversible,D1,N,['n/a'],1.3898713849165547,N,N
12a_977,3,1,2,reversible,D1,N,['n/a'],1.1133852439153802,N,N
12a_978,3,1,2,reversible,D1,N,['n/a'],0.7112275805341176,N,N
12a_979,3,1,2,chiral,1,N,['n/a'],0.7525408470456542,N,N
12a_980,3,1,2,chiral,1,N,['n/a'],1.428574871669683,N,N
12a_981,3,1,2,chiral,1,N,['n/a'],0.9121856129984857,N,N
12a_982,3,1,2,chiral,1,N,['n/a'],1.0154093756469982,N,N
12a_983,3,1,2,chiral,1,N,['n/a'],1.3892815126835654,N,N
12a_984,3,1,2,chiral,1,N,['n/a'],0.48388903560859564,N,N
12a_985,3,1,2,chiral,1,N,['n/a'],1.1834693622445591,N,N
12a_986,3,1,2,chiral,1,N,['n/a'],1.379248205226891,N,N
12a_987,3,2,2,chiral,1,N,['n/a'],2.417634831057916,N,N
12a_988,3,1,2,chiral,1,N,['n/a'],0.2705098312520562,N,N
12a_989,3,"[1, 2]",2,chiral,1,N,['n/a'],1.3404878221649585,N,N
12a_990,3,2,2,negative amphicheiral,D1,N,['n/a'],2.4589803375031423,N,N
12a_991,3,1,2,chiral,Z2,N,['n/a'],0.8905441280063999,N,N
12a_992,3,1,2,chiral,1,N,['n/a'],1.526663961985657,N,N
12a_993,3,1,2,chiral,1,N,['n/a'],1.2173355818749383,N,N
12a_994,3,1,2,chiral,1,N,['n/a'],0.7917011946632294,N,N
12a_995,3,"[1, 2]",2,chiral,1,N,['n/a'],1.059999352113146,N,N
12a_996,3,1,2,chiral,1,N,['n/a'],0.2655617680328238,N,N
